time,X,Y,Z,psi,Xdot,Ydot,Zdot,xdot,ydot,zdot,Omega_0,Omega_1,Omega_2,Omega_3,Fx_0,Fx_1,Fx_2,Fx_3,Fy_0,Fy_1,Fy_2,Fy_3,Kappa_0,Kappa_1,Kappa_2,Kappa_3,Alpha_0,Alpha_1,Alpha_2,Alpha_3
11.870000,3.806543,10.090474,0.046429,4.642239,-4.609198,-9.055441,0.002830,9.353803,-3.968683,0.040610,32.171058,28.317418,44.721462,73.144788,-68.741444,-28.817383,3150.767379,2576.860082,-2123.038836,-1762.030194,-3102.325709,-771.773361,-0.000348,-0.001843,0.447212,1.500000,0.018189,0.094932,0.444337,0.496786
11.871479,3.799730,10.077076,0.046433,4.643362,-4.603753,-9.060859,0.002847,9.354373,-3.973380,0.040902,32.179431,28.320865,44.792685,73.378818,-68.089551,-28.077205,3151.127910,2581.412202,-2043.341651,-1769.587498,-3092.256853,-773.947241,-0.000312,-0.001819,0.449313,1.500000,0.018154,0.095071,0.444787,0.497352
11.874238,3.787041,10.052062,0.046441,4.645462,-4.593704,-9.070927,0.002881,9.355390,-3.982309,0.041473,32.193045,28.326663,44.928305,73.813589,-64.561290,-27.730738,3151.411975,2590.551581,-1932.574229,-1784.493424,-3072.707390,-778.181181,-0.000303,-0.001821,0.453344,1.500000,0.018077,0.095328,0.445634,0.498403
11.880000,3.760633,9.999737,0.046458,4.649862,-4.572969,-9.091846,0.002963,9.357371,-4.001438,0.042779,32.219695,28.339118,45.224661,74.711790,-65.249849,-29.028218,3150.574904,2612.132430,-1795.756893,-1819.685012,-3028.624567,-787.779591,-0.000323,-0.001877,0.462248,1.500000,0.017864,0.095847,0.447417,0.500591
11.887874,3.724737,9.928037,0.046482,4.655909,-4.544852,-9.120324,0.003093,9.359863,-4.028268,0.044796,32.256500,28.359196,45.661024,75.910474,-63.790192,-31.012156,3147.488006,2645.664759,-1699.510970,-1876.920734,-2961.861225,-802.369023,-0.000319,-0.001907,0.475493,1.500000,0.017485,0.096512,0.449866,0.503569
11.890000,3.715082,9.908638,0.046489,4.657549,-4.537376,-9.127985,0.003131,9.360492,-4.035720,0.045376,32.269052,28.367750,45.785082,76.227249,-72.058229,-39.820813,3146.490197,2655.229947,-1489.763967,-1894.646932,-2942.728591,-806.545742,-0.000373,-0.002672,0.479291,1.500000,0.004633,0.087522,0.450532,0.504369
11.892126,3.705442,9.889222,0.046495,4.659190,-4.530219,-9.135546,0.003172,9.361029,-4.043528,0.045959,32.283341,28.382568,45.911579,76.540594,-67.157305,-47.862606,3145.525254,2664.903971,-1144.095600,-1913.119608,-2923.203419,-810.792425,-0.000230,-0.002605,0.483226,1.500000,0.001623,0.085641,0.451216,0.505160
11.894252,3.695817,9.869790,0.046502,4.660833,-4.523410,-9.142994,0.003215,9.361466,-4.051712,0.046545,32.292276,28.399876,46.040306,76.850257,-58.424108,-47.872850,3144.595017,2674.697554,-850.322896,-1931.985143,-2903.290284,-815.097287,-0.000232,-0.002368,0.487298,1.500000,0.000878,0.085413,0.451917,0.505941
11.897612,3.680636,9.839051,0.046513,4.663429,-4.513157,-9.154597,0.003283,9.362009,-4.065188,0.047493,32.304029,28.424395,46.247757,77.331307,-61.557773,-43.738468,3142.971384,2690.592791,-525.187300,-1962.850743,-2871.026543,-822.017986,-0.000290,-0.002131,0.493960,1.500000,0.000540,0.085687,0.453046,0.507152
11.900000,3.669869,9.817183,0.046521,4.665274,-4.506119,-9.162757,0.003332,9.362320,-4.075030,0.048191,32.314162,28.439314,46.397924,77.666350,-61.685553,-42.134286,3141.535128,2702.312430,-373.779920,-1985.630346,-2847.509713,-827.035061,-0.000265,-0.002091,0.498835,1.500000,0.000394,0.085964,0.453857,0.507997
11.903503,3.654103,9.785067,0.046533,4.667978,-4.496004,-9.174662,0.003403,9.362721,-4.089685,0.049258,32.327593,28.460101,46.622026,78.146262,-59.345089,-42.476636,3138.843217,2720.188896,-224.710014,-2020.417549,-2812.188792,-834.562536,-0.000265,-0.002115,0.506153,1.500000,0.000150,0.086360,0.455047,0.509218
11.910000,3.624951,9.725385,0.046555,4.672985,-4.477554,-9.196651,0.003527,9.363391,-4.117179,0.051369,32.351548,28.500770,47.048765,78.994859,-59.321765,-45.091832,3132.181618,2754.965215,-68.822263,-2089.271385,-2744.662015,-849.023715,-0.000280,-0.002153,0.520153,1.500000,-0.000382,0.087047,0.457238,0.511429
11.916497,3.595919,9.665561,0.046578,4.677978,-4.459256,-9.218605,0.003636,9.364048,-4.144801,0.053617,32.375618,28.544234,47.487779,79.782925,-58.278714,-46.652008,3124.185591,2790.532933,18.682048,-2162.732000,-2675.750124,-863.919435,-0.000283,-0.002124,0.534584,1.500000,-0.000985,0.087679,0.459393,0.513581
11.916626,3.595346,9.664377,0.046579,4.678076,-4.458894,-9.219039,0.003638,9.364061,-4.145347,0.053663,32.376085,28.545107,47.496561,79.797856,-58.245872,-46.763380,3124.022053,2791.233126,21.296759,-2164.217939,-2674.383933,-864.216016,-0.000282,-0.002203,0.534873,1.500000,-0.002304,0.086778,0.459435,0.513623
11.917060,3.593412,9.660377,0.046580,4.678409,-4.457677,-9.220505,0.003645,9.364107,-4.147194,0.053816,32.377638,28.548154,47.526246,79.848090,-57.783506,-48.193259,3123.469441,2793.594729,45.168224,-2169.216374,-2669.771060,-865.217694,-0.000268,-0.002419,0.535849,1.500000,-0.006061,0.084221,0.459578,0.513765
11.917666,3.590711,9.654789,0.046583,4.678874,-4.455989,-9.222550,0.003654,9.364167,-4.149788,0.054031,32.379617,28.552895,47.567780,79.917775,-56.138788,-51.794219,3122.697757,2796.885156,107.122696,-2176.085022,-2663.330129,-866.616938,-0.000246,-0.002613,0.537217,1.500000,-0.009879,0.081651,0.459777,0.513962
11.918585,3.586617,9.646312,0.046586,4.679578,-4.453475,-9.225638,0.003668,9.364247,-4.153764,0.054357,32.381905,28.561525,47.630882,80.022329,-52.862649,-57.897282,3121.532914,2801.851823,235.810206,-2186.204073,-2653.573656,-868.737129,-0.000236,-0.002735,0.539304,1.500000,-0.013531,0.079254,0.460081,0.514259
11.920000,3.580316,9.633250,0.046591,4.680663,-4.449728,-9.230348,0.003688,9.364331,-4.160014,0.054856,32.384164,28.577694,47.728334,80.180738,-50.702221,-64.246590,3119.762850,2809.442635,458.124158,-2201.378787,-2638.572539,-871.995982,-0.000280,-0.002681,0.542553,1.500000,-0.016344,0.077535,0.460554,0.514710
11.922544,3.569004,9.609757,0.046601,4.682608,-4.443368,-9.238677,0.003723,9.364363,-4.171603,0.055748,32.389391,28.609528,47.904079,80.457333,-55.168220,-64.694159,3116.653589,2822.918706,816.529869,-2228.796639,-2611.697875,-877.820518,-0.000356,-0.002365,0.548487,1.500000,-0.018043,0.076817,0.461420,0.515504
11.925088,3.557708,9.586244,0.046610,4.684549,-4.437387,-9.246869,0.003753,9.364283,-4.183540,0.056643,32.397793,28.638777,48.080334,80.723364,-57.180341,-59.581777,3113.535892,2836.268649,1081.922281,-2257.192038,-2584.929819,-883.597729,-0.000341,-0.002138,0.554519,1.500000,-0.018499,0.076990,0.462296,0.516274
11.928758,3.541439,9.552288,0.046624,4.687336,-4.429180,-9.258552,0.003787,9.364072,-4.201099,0.057951,32.409324,28.675077,48.335067,81.088008,-54.341613,-56.157924,3108.716228,2855.528984,1331.310916,-2299.781359,-2546.488553,-891.862147,-0.000329,-0.002082,0.563326,1.500000,-0.018916,0.077428,0.463565,0.517346
11.930000,3.535938,9.540785,0.046629,4.688276,-4.426476,-9.262483,0.003796,9.363987,-4.207093,0.058401,32.412726,28.686704,48.421375,81.206209,-54.074660,-56.417240,3106.962129,2862.070018,1389.822437,-2314.539556,-2533.524036,-894.645001,-0.000338,-0.002100,0.566327,1.500000,-0.019057,0.077580,0.463993,0.517700
11.934165,3.517519,9.502175,0.046645,4.691415,-4.417546,-9.275616,0.003816,9.363694,-4.227226,0.059933,32.424575,28.726966,48.710914,81.582586,-54.354019,-58.779135,3100.619678,2884.031187,1531.138689,-2364.922194,-2490.286663,-903.930945,-0.000350,-0.002147,0.576425,1.500000,-0.019559,0.078068,0.465414,0.518855
11.940000,3.491780,9.448002,0.046667,4.695776,-4.405215,-9.293951,0.003816,9.363322,-4.255326,0.062133,32.441318,28.786762,49.116179,82.056631,-53.396100,-61.137779,3090.885495,2914.414209,1645.849870,-2437.019891,-2430.637132,-916.771367,-0.000357,-0.002137,0.590608,1.500000,-0.020319,0.078701,0.467360,0.520398
11.950000,3.447833,9.354906,0.046705,4.703147,-4.384171,-9.325353,0.003735,9.362947,-4.302796,0.065952,32.469937,28.891575,49.803885,82.722087,-52.839043,-62.476273,3074.234849,2962.637027,1760.659529,-2559.730264,-2332.983109,-937.755918,-0.000382,-0.002067,0.614717,1.500000,-0.021706,0.079674,0.470556,0.522865
11.960000,3.404097,9.261495,0.046741,4.710389,-4.363086,-9.356763,0.003547,9.362954,-4.349228,0.069655,32.499392,28.995830,50.467590,83.206701,-52.297346,-63.387931,3061.011912,3002.050679,1848.753782,-2673.053544,-2244.543585,-956.334208,-0.000404,-0.002006,0.638029,1.500000,-0.023154,0.080528,0.473578,0.525129
11.970000,3.360572,9.167771,0.046775,4.717500,-4.341974,-9.388143,0.003257,9.363323,-4.394635,0.073058,32.529829,29.099107,51.082848,83.526338,-52.131568,-64.064343,3053.716983,3029.480682,1935.998413,-2768.388190,-2169.061300,-971.349833,-0.000426,-0.001962,0.659741,1.500000,-0.024634,0.081292,0.476447,0.527217
11.973000,3.347555,9.139592,0.046785,4.719608,-4.335721,-9.397513,0.003152,9.363469,-4.408142,0.074000,32.535559,29.133247,51.254018,83.593103,-45.844139,-70.478803,3052.978635,3035.165582,2057.647602,-2791.148272,-2149.201918,-975.046188,-0.000409,-0.002106,0.665833,1.500000,-0.029855,0.078339,0.477285,0.527809
11.976000,3.334557,9.111386,0.046794,4.721703,-4.329735,-9.406770,0.003040,9.363539,-4.421816,0.074894,32.534376,29.175376,51.417492,83.647738,-36.357615,-81.647169,3052.755819,3039.714406,2316.847963,-2806.706453,-2130.750723,-978.352650,-0.000319,-0.002332,0.671736,1.500000,-0.041665,0.071048,0.478127,0.528379
11.978186,3.325099,9.090820,0.046801,4.723220,-4.325637,-9.413400,0.002954,9.363502,-4.431971,0.075515,32.531512,29.210242,51.531365,83.680254,-41.015275,-81.629113,3052.908871,3042.381152,2525.976800,-2814.929858,-2118.165867,-980.519117,-0.000566,-0.002030,0.675930,1.500000,-0.042852,0.070674,0.478748,0.528777
11.980000,3.317253,9.073734,0.046806,4.724474,-4.322385,-9.418838,0.002879,9.363423,-4.440501,0.076015,32.533626,29.237058,51.622375,83.702751,-50.064442,-75.713399,3053.174533,3044.249892,2659.525466,-2822.334482,-2108.236932,-982.170311,-0.000651,-0.001853,0.679335,1.500000,-0.043281,0.070741,0.479266,0.529095
11.983220,3.303343,9.043388,0.046815,4.726685,-4.316836,-9.428392,0.002741,9.363231,-4.455743,0.076874,32.544279,29.277890,51.775687,83.732896,-53.429393,-69.668882,3053.748185,3046.989295,2827.684407,-2836.439586,-2091.694642,-984.805615,-0.000596,-0.001804,0.685165,1.500000,-0.043822,0.071014,0.480186,0.529635
11.986440,3.289450,9.013011,0.046824,4.728876,-4.311471,-9.437868,0.002596,9.363023,-4.471007,0.077706,32.554134,29.316149,51.918275,83.750742,-49.830350,-70.634623,3054.241890,3049.182872,2935.301537,-2850.968295,-2076.434437,-987.114955,-0.000565,-0.001880,0.690691,1.500000,-0.044323,0.071319,0.481098,0.530147
11.990000,3.274114,8.979398,0.046833,4.731275,-4.305656,-9.448279,0.002429,9.362807,-4.487797,0.078602,32.562914,29.360458,52.063263,83.756323,-49.635649,-73.075275,3054.522226,3051.145310,3012.509956,-2866.833816,-2060.938991,-989.357494,-0.000596,-0.001923,0.696415,1.500000,-0.044886,0.071645,0.482093,0.530682
11.995108,3.252143,8.931102,0.046844,4.734673,-4.297409,-9.463135,0.002178,9.362563,-4.511616,0.079855,32.576713,29.426628,52.248125,83.738498,-50.689219,-74.136490,3054.308477,3053.297480,3082.123375,-2888.620385,-2041.026979,-992.120271,-0.000606,-0.001926,0.703898,1.500000,-0.045704,0.072096,0.483486,0.531399
12.000000,3.231138,8.884770,0.046854,4.737879,-4.289555,-9.477300,0.001930,9.362437,-4.534061,0.081023,32.590251,29.490599,52.399668,83.692902,-50.196594,-74.421732,3053.414562,3054.718545,3125.479128,-2908.024147,-2024.357780,-994.351466,-0.000613,-0.001930,0.710240,1.500000,-0.046487,0.072509,0.484780,0.532029
12.010000,3.188323,8.789853,0.046871,4.744281,-4.273281,-9.506200,0.001413,9.362672,-4.578448,0.083327,32.630043,29.612667,52.632344,83.513219,-63.259246,-64.927944,3049.828362,3055.739771,3032.748621,-2948.145353,-1997.184293,-997.856715,-0.000768,-0.001666,0.720606,1.500000,-0.036707,0.080631,0.487283,0.533167
12.015176,3.166227,8.740608,0.046878,4.747517,-4.264311,-9.521312,0.001145,9.363250,-4.600234,0.084481,32.656346,29.666830,52.712262,83.375088,-52.639804,-68.382850,3047.371864,3055.076878,2882.324704,-2969.033174,-1986.793809,-999.139373,-0.000518,-0.001970,0.724484,1.500000,-0.036071,0.081880,0.488481,0.533694
12.020000,3.145677,8.694645,0.046883,4.750487,-4.255810,-9.535386,0.000901,9.363953,-4.620020,0.085511,32.655952,29.736277,52.761579,83.219488,-33.410463,-88.105712,3045.167402,3053.414418,2987.324756,-2976.158067,-1979.506481,-999.969300,-0.000409,-0.002353,0.727226,1.500000,-0.050558,0.073316,0.489553,0.534146
12.024824,3.125168,8.648615,0.046886,4.753413,-4.247612,-9.549248,0.000664,9.364603,-4.639729,0.086488,32.664061,29.809059,52.786042,83.038926,-64.665864,-69.604544,3043.169579,3050.743094,3106.458957,-2983.612185,-1974.533119,-1000.403870,-0.001060,-0.001538,0.729229,1.500000,-0.041943,0.079612,0.490607,0.534546
12.030000,3.103204,8.599147,0.046889,4.756502,-4.238739,-9.564106,0.000417,9.365484,-4.660373,0.087499,32.704024,29.859143,52.784294,82.818315,-61.791546,-62.098498,3040.862517,3047.112151,2999.780122,-2993.970604,-1971.666560,-1000.462532,-0.000547,-0.001845,0.730425,1.500000,-0.037878,0.082996,0.491692,0.534925
12.032407,3.093008,8.576122,0.046890,4.757920,-4.234489,-9.571055,0.000306,9.366009,-4.669702,0.087960,32.713367,29.883736,52.773640,82.706447,-47.499859,-69.825722,3039.655498,3045.210877,2955.374304,-2997.069984,-1971.194336,-1000.365182,-0.000477,-0.002089,0.730617,1.500000,-0.039086,0.082573,0.492175,0.535088
12.034813,3.082823,8.553079,0.046891,4.759328,-4.230189,-9.578006,0.000198,9.366583,-4.678890,0.088413,32.717383,29.913400,52.756776,82.588766,-47.794656,-74.691821,3038.388066,3043.157735,2937.648987,-2999.076002,-1971.274477,-1000.194996,-0.000600,-0.002117,0.730588,1.500000,-0.039576,0.082601,0.492647,0.535243
12.036556,3.075453,8.536381,0.046891,4.760340,-4.227056,-9.583031,0.000121,9.367017,-4.685468,0.088735,32.721967,29.936192,52.740690,82.499950,-52.087365,-75.057484,3037.448500,3041.568038,2931.739238,-3000.054460,-1971.679354,-1000.026264,-0.000636,-0.002093,0.730434,1.500000,-0.039961,0.082598,0.492983,0.535350
12.038299,3.068088,8.519675,0.046891,4.761347,-4.223913,-9.588047,0.000046,9.367465,-4.691989,0.089053,32.728233,29.958911,52.721348,82.408151,-53.807931,-74.497879,3036.493804,3039.892532,2931.173663,-3000.660803,-1972.375453,-999.819206,-0.000627,-0.002066,0.730171,1.500000,-0.040240,0.082660,0.493313,0.535452
12.040000,3.060906,8.503362,0.046891,4.762324,-4.220829,-9.592943,-0.000026,9.367926,-4.698290,0.089358,32.736341,29.979650,52.699333,82.315714,-59.521084,-69.833242,3035.542887,3038.178253,2903.014304,-3001.110710,-1973.335178,-999.580533,-0.000708,-0.001877,0.729804,1.500000,-0.036604,0.085202,0.493631,0.535546
12.041701,3.053729,8.487041,0.046891,4.763296,-4.217705,-9.597847,-0.000096,9.368419,-4.704507,0.089660,32.746799,29.997900,52.674222,82.220490,-61.531127,-65.985443,3034.565874,3036.389539,2855.088947,-3001.256570,-1974.573012,-999.306560,-0.000617,-0.001903,0.729322,1.500000,-0.035582,0.086075,0.493942,0.535637
12.044752,3.040869,8.457742,0.046890,4.765026,-4.211992,-9.606675,-0.000218,9.369393,-4.715445,0.090192,32.762350,30.029328,52.621439,82.042774,-53.666398,-67.299180,3032.740163,3032.996874,2783.918751,-3000.463626,-1977.498683,-998.729215,-0.000495,-0.002071,0.728171,1.500000,-0.035439,0.086554,0.494483,0.535791
12.047803,3.028026,8.428417,0.046890,4.766740,-4.206179,-9.615517,-0.000334,9.370454,-4.726147,0.090710,32.772287,30.063558,52.558754,81.856328,-51.010124,-70.918878,3030.837886,3029.354624,2744.073753,-2998.566460,-1981.343196,-998.042676,-0.000532,-0.002157,0.726661,1.500000,-0.035782,0.086712,0.495006,0.535933
12.050000,3.018791,8.407288,0.046889,4.767963,-4.201956,-9.621875,-0.000415,9.371255,-4.733730,0.091073,32.779463,30.089843,52.507511,81.716793,-52.941305,-71.951056,3029.433761,3026.571111,2730.926729,-2996.626165,-1984.686368,-997.480430,-0.000558,-0.002161,0.725361,1.500000,-0.036050,0.086807,0.495374,0.536027
12.054459,3.000073,8.364354,0.046887,4.770421,-4.193342,-9.634744,-0.000568,9.372954,-4.748866,0.091784,32.796160,30.143782,52.387794,81.420161,-53.724077,-71.661036,3026.466130,3020.539130,2727.926274,-2991.350261,-1992.954060,-996.165820,-0.000550,-0.002148,0.722189,1.500000,-0.036579,0.086998,0.496098,0.536196
12.060000,2.976868,8.310925,0.046883,4.773427,-4.182626,-9.650648,-0.000741,9.375183,-4.767257,0.092622,32.816629,30.210157,52.210016,81.027123,-53.336639,-71.226443,3022.361978,3012.509050,2748.365514,-2982.491181,-2005.937666,-994.233896,-0.000554,-0.002164,0.717278,1.500000,-0.037208,0.087234,0.496961,0.536361
12.070000,2.935139,8.214277,0.046874,4.778713,-4.163362,-9.679040,-0.001003,9.379487,-4.799352,0.094046,32.853636,30.330929,51.811057,80.250180,-53.838819,-71.820071,3012.574437,2997.622733,2807.846684,-2961.765598,-2036.427074,-990.149525,-0.000564,-0.002218,0.705838,1.500000,-0.038282,0.087656,0.498421,0.536519
12.080000,2.893601,8.117346,0.046863,4.783816,-4.144221,-9.706993,-0.001198,9.384150,-4.830001,0.095417,32.890880,30.454495,51.320145,79.384436,-53.923460,-72.450744,2997.997560,2983.843842,2872.141621,-2938.333011,-2074.847664,-985.744837,-0.000569,-0.002273,0.691378,1.500000,-0.039285,0.088065,0.499746,0.536482
12.090000,2.852255,8.020138,0.046851,4.788729,-4.124844,-9.734633,-0.001328,9.389367,-4.858789,0.096810,32.938725,30.570921,50.751945,78.423909,-65.556379,-62.421879,2977.147700,2972.609530,2718.338629,-2913.392998,-2119.735807,-981.517940,-0.000654,-0.001938,0.674289,1.500000,-0.028695,0.095673,0.500902,0.536242
12.094478,2.833804,7.976519,0.046845,4.790868,-4.115581,-9.747121,-0.001367,9.392134,-4.870595,0.097456,32.964005,30.613565,50.476725,77.961058,-55.324048,-63.755628,2965.704709,2968.420407,2520.004142,-2901.389267,-2141.747773,-979.758132,-0.000449,-0.002249,0.665789,1.500000,-0.027866,0.096553,0.501334,0.536084
12.095792,2.828398,7.963708,0.046843,4.791490,-4.112783,-9.750801,-0.001375,9.392999,-4.873925,0.097647,32.967681,30.627666,50.393868,77.821241,-46.551660,-70.128276,2962.149760,2967.248455,2515.900014,-2898.623172,-2148.437874,-979.255669,-0.000261,-0.002734,0.663205,1.500000,-0.035342,0.091966,0.501450,0.536033
12.097106,2.822995,7.950892,0.046841,4.792108,-4.110003,-9.754465,-0.001383,9.393860,-4.877246,0.097836,32.967417,30.645210,50.310119,77.679593,-38.032254,-79.023523,2958.527343,2966.085792,2571.078729,-2896.652945,-2155.236424,-978.756341,-0.000307,-0.002855,0.660596,1.500000,-0.038588,0.090032,0.501565,0.535977
12.098134,2.818772,7.940865,0.046839,4.792589,-4.107855,-9.757311,-0.001388,9.394522,-4.879852,0.097982,32.965884,30.661077,50.244004,77.567519,-38.167440,-83.051096,2955.654719,2965.179552,2623.834855,-2895.246407,-2160.628647,-978.366590,-0.000430,-0.002808,0.658542,1.500000,-0.039791,0.089358,0.501655,0.535931
12.099162,2.814551,7.930834,0.046838,4.793069,-4.105731,-9.760141,-0.001393,9.395174,-4.882463,0.098128,32.965315,30.677701,50.177366,77.454321,-44.358873,-83.228393,2952.750305,2964.275992,2666.730749,-2893.734669,-2166.084560,-977.976623,-0.000654,-0.002549,0.656478,1.500000,-0.037606,0.090806,0.501744,0.535882
12.100000,2.811110,7.922652,0.046837,4.793458,-4.104009,-9.762438,-0.001396,9.395702,-4.884590,0.098246,32.967258,30.690655,50.122643,77.361176,-55.612133,-78.871494,2950.356612,2963.542766,2677.812367,-2892.323159,-2170.579798,-977.658162,-0.000816,-0.002266,0.654784,1.500000,-0.034215,0.092994,0.501817,0.535840
12.101070,2.806721,7.912208,0.046835,4.793954,-4.101801,-9.765367,-0.001400,9.396383,-4.887278,0.098397,32.974571,30.704841,50.052315,77.241209,-72.110578,-69.716620,2947.262780,2962.615528,2645.479947,-2889.915795,-2176.375903,-977.251159,-0.000889,-0.001910,0.652605,1.500000,-0.028862,0.096424,0.501907,0.535784
12.102491,2.800892,7.898322,0.046833,4.794609,-4.098814,-9.769272,-0.001404,9.397318,-4.890772,0.098599,32.990240,30.719059,49.958031,77.079882,-80.255911,-59.235391,2943.069427,2961.405388,2553.310861,-2885.949007,-2184.180895,-976.709970,-0.000670,-0.001808,0.649670,1.500000,-0.025648,0.098538,0.502021,0.535708
12.104835,2.791292,7.875420,0.046830,4.795681,-4.093722,-9.775774,-0.001408,9.398976,-4.896302,0.098935,33.011881,30.736635,49.800664,76.809185,-61.695496,-54.784258,2935.924438,2959.470164,2387.521427,-2879.025702,-2197.310524,-975.819208,-0.000335,-0.002033,0.644720,1.500000,-0.024089,0.099668,0.502192,0.535577
12.107178,2.781705,7.852503,0.046827,4.796744,-4.088440,-9.782344,-0.001409,9.400762,-4.901573,0.099272,33.020397,30.754686,49.641033,76.532542,-48.509280,-59.472695,2928.513905,2957.571649,2256.448109,-2872.492304,-2210.790789,-974.928842,-0.000367,-0.002304,0.639643,1.500000,-0.023957,0.099890,0.502342,0.535441
12.110000,2.770178,7.824890,0.046823,4.798012,-4.081891,-9.790283,-0.001407,9.403013,-4.907637,0.099673,33.027963,30.781511,49.446043,76.191570,-54.227341,-65.331536,2919.356932,2955.233276,2152.292412,-2865.363501,-2227.532563,-973.845332,-0.000480,-0.002455,0.633393,1.500000,-0.024115,0.099946,0.502503,0.535270
12.112822,2.758670,7.797254,0.046819,4.799268,-4.075204,-9.798218,-0.001402,9.405331,-4.913462,0.100064,33.040172,30.812025,49.248137,75.842034,-57.394163,-67.502129,2910.059590,2952.747515,2091.137329,-2858.812880,-2244.877753,-972.729774,-0.000451,-0.002469,0.627017,1.500000,-0.024315,0.099966,0.502645,0.535089
12.116612,2.743241,7.760096,0.046814,4.800936,-4.066099,-9.808858,-0.001388,9.408530,-4.921007,0.100567,33.056015,30.854105,48.977854,75.359239,-54.554787,-67.129950,2897.430591,2949.093171,2050.610580,-2850.376269,-2269.192436,-971.146060,-0.000428,-0.002438,0.618279,1.500000,-0.024568,0.099989,0.502814,0.534828
12.120000,2.729479,7.726846,0.046809,4.802409,-4.057891,-9.818336,-0.001370,9.411453,-4.927530,0.100994,33.068889,30.891091,48.732060,74.915055,-55.071738,-66.347753,2886.010213,2945.506138,2038.450125,-2842.761805,-2291.946317,-969.623935,-0.000447,-0.002427,0.610317,1.500000,-0.024778,0.100010,0.502945,0.534575
12.125318,2.707935,7.674598,0.046802,4.804686,-4.044942,-9.833113,-0.001333,9.416124,-4.937402,0.101620,33.090126,30.948336,48.338712,74.194524,-55.494042,-65.994442,2867.708089,2939.357447,2042.029272,-2830.107345,-2329.612723,-967.008851,-0.000441,-0.002441,0.597567,1.500000,-0.025085,0.100042,0.503117,0.534136
12.130000,2.689022,7.628524,0.046796,4.806655,-4.033498,-9.846014,-0.001293,9.420311,-4.945747,0.102129,33.108537,30.998840,47.985239,73.536843,-55.212151,-66.129640,2851.016480,2933.570649,2056.577464,-2818.140809,-2364.704304,-964.486629,-0.000440,-0.002464,0.586109,1.500000,-0.025336,0.100069,0.503237,0.533705
12.133000,2.676932,7.598974,0.046792,4.807898,-4.026152,-9.854221,-0.001265,9.423027,-4.950923,0.102436,33.120218,31.031437,47.755646,73.104194,-55.334609,-66.251440,2839.938736,2929.763970,2068.353177,-2810.125828,-2388.086092,-962.776258,-0.000441,-0.002480,0.578669,1.500000,-0.025488,0.100085,0.503297,0.533406
12.135008,2.668854,7.579185,0.046789,4.808723,-4.021230,-9.859686,-0.001244,9.424859,-4.954312,0.102634,33.128045,31.053369,47.600790,72.809755,-55.351099,-66.337592,2832.325751,2927.202571,2076.748306,-2804.651860,-2404.103645,-961.597051,-0.000440,-0.002490,0.573653,1.500000,-0.025587,0.100095,0.503330,0.533195
12.136394,2.663280,7.565510,0.046787,4.809288,-4.017828,-9.863448,-0.001230,9.426131,-4.956617,0.102768,33.133430,31.068575,47.493323,72.604094,-55.326232,-66.400715,2826.965625,2925.435681,2082.683670,-2800.835088,-2415.331856,-960.768667,-0.000439,-0.002498,0.570172,1.500000,-0.025653,0.100102,0.503350,0.533045
12.137781,2.657711,7.551830,0.046786,4.809850,-4.014409,-9.867206,-0.001215,9.427416,-4.958879,0.102899,33.139893,31.083043,47.385475,72.396549,-61.080611,-62.292023,2821.516103,2923.675474,2035.725670,-2796.112546,-2426.690304,-959.930463,-0.000564,-0.002071,0.566676,1.500000,-0.018599,0.104569,0.503365,0.532891
12.139168,2.652147,7.538145,0.046784,4.810410,-4.010910,-9.870982,-0.001199,9.428743,-4.961037,0.103030,33.149899,31.094440,47.277281,72.187117,-69.926878,-53.267183,2815.966480,2921.924212,1887.639809,-2789.657677,-2438.179513,-959.084167,-0.000523,-0.001762,0.563150,1.500000,-0.012298,0.108557,0.503374,0.532736
12.140000,2.648809,7.529928,0.046783,4.810744,-4.008748,-9.873267,-0.001190,9.429571,-4.962261,0.103109,33.157022,31.099479,47.212181,72.060485,-69.820810,-48.937213,2812.581786,2920.876886,1774.995356,-2785.345474,-2445.141867,-958.572967,-0.000427,-0.001759,0.561015,1.500000,-0.010563,0.109664,0.503374,0.532642
12.141994,2.640821,7.510233,0.046781,4.811541,-4.003365,-9.878808,-0.001168,9.431661,-4.964966,0.103297,33.170358,31.109015,47.055832,71.754337,-58.376698,-45.881625,2804.309547,2918.364159,1516.280631,-2775.113011,-2462.038174,-957.340008,-0.000281,-0.001966,0.555839,1.500000,-0.008797,0.110806,0.503358,0.532419
12.143988,2.632843,7.490528,0.046778,4.812333,-3.997729,-9.884425,-0.001146,9.433879,-4.967385,0.103480,33.177459,31.118814,46.899013,71.444273,-51.763255,-49.116286,2795.846259,2915.798603,1305.266817,-2765.595642,-2479.271468,-956.092759,-0.000313,-0.002222,0.550589,1.500000,-0.008440,0.111051,0.503323,0.532198
12.147095,2.620439,7.459811,0.046775,4.813558,-3.988575,-9.893247,-0.001109,9.437492,-4.970720,0.103746,33.187991,31.139115,46.653972,70.953612,-56.500074,-55.275511,2782.487524,2911.511299,1078.505083,-2752.284295,-2506.890972,-954.098294,-0.000373,-0.002437,0.542307,1.500000,-0.008461,0.111053,0.503240,0.531853
